hate,text,text_id
2,@htTweets Sarkar ke Rs.  Study Karne Vala Aj congress ke kuch feke huve tukde pe mujra Karne Vala Bhadva he.... Kanaya,pmathur_187
0,@GouravvRock @sonalichauhan1 @EatTravelDie @hemantbatra0 @SociallyMayank @TheSoberRider @vishalkalia2 Neem ka pata\xe2\x80\xa6 https://t.co/XvUa3uVyRz,pmathur_188
2,"@ManiAyeSir you are the ugliest hole one can have. Chutye marja, tere bap ne guma kiya tuje peda karke. Bhadva kahin ka\xf0\x9f\x98\x82\xf0\x9f\x98\x82",pmathur_189
2,@Ritz12389 @hallagullaboy @ManojTiwariMP @ArvindKejriwal Modi n that UP wala bhadva MP whats his name that maha chu\xe2\x80\xa6 https://t.co/XMxxnhKVnH,pmathur_190
2,@avinash_kadbe @jitupatwari Bhadva h ye,pmathur_191
2,"Neem ka patta kadva hai,\nMourinho saala bhadva hai.\nSatan lost, we celebrate.",pmathur_192
2,@v_vverma23 @being_delhite or vo bhadva kejriwal pig ki tatti khane wala? or aaprtars uski kkame wale...,pmathur_193
2,@Nargisbano25n @DrRizwanAhmed1 Tu bhotnike\nTera baap bhootnika \nTeri maa bhootnike\nTera pura khandan bhootnika,pmathur_194
2,@Iamshiyad @rakeysh_tweets @DilliDurAst Hahaha bhag gaya bhootnika.,pmathur_195
2,RT @soitbedone: @SaniyaChatterje muh khol chinaal https://t.co/MgWnknCkYA,pmathur_196
2,@SaniyaChatterje muh khol chinaal https://t.co/MgWnknCkYA,pmathur_197
2,@being_zahra I hate her like anything \xf0\x9f\x98\x88 she is the bighest chinaal of all time\xf0\x9f\x98\x82,pmathur_198
0,RT @jigneshshahjain: @Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun @TheLightPole @\xe2\x80\xa6,pmathur_199
2,@priya_hhh ooohhh yes meri randi kuttiyaaa salliii hraaaamkhorrrr chinaal,pmathur_200
0,@Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69\xe2\x80\xa6 https://t.co/4wHHSHWjfp,pmathur_201
2,RT @markparker111: @ill_sia saali chinaal! Chut maari ki! Randiii! Kutti ! Le mera lund zoro me randiiiii https://t.co/Zgc2dZEw9X,pmathur_202
0,@priya_hhh @Saleemk88256399 @shikhaask5 @ssgg4567 @khatundevi @madhurima011 @NazzSaba Kissi nhi chahiye teri chinaal\nChut chahiye,pmathur_203
2,2,pmathur_204
1,"RT @BSdkmc0: Mulle ke Kale Lund Ki Diwani Hui Mummy,mulle ne maa ko Chod Chod Ke Chinaal bna Diya https://t.co/ybqH4NTOOj",pmathur_205
2,@uksri Mai kehe Raha hu AGAR GAAND ME DUM HAI TO UNKE BEECH ME BOLEGA....TERA JOOTA MERA SIR.....TERI MAA CHODKE HA\xe2\x80\xa6 https://t.co/ezCnmrcTiQ,pmathur_206
0,@kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_\xe2\x80\xa6 https://t.co/cIT4uKoc0J,pmathur_207
2,@speeedfrog @fishylone @Saahilpeerzaada @HafsaAkram15 @AryaSmilesa Bhai kya main is randi zara khan randi ko aur na\xe2\x80\xa6 https://t.co/TjGDhv9riU,pmathur_208
2,@Randisuman Randi h Sali Chinaal,pmathur_209
2,@SethShruti @SuperLonday Chinaal chodi k pane mat kar BKL,pmathur_210
0,RT @jigneshshahjain: @kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_ @PornBlowing\xe2\x80\xa6,pmathur_211
2,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial RANDI K PILLE TERI MAA BEHEN KO KOTHE PE BECH K AAYA HU AB\xe2\x80\xa6 https://t.co/KM3j6BsvQD,pmathur_212
2,RT @Ratansonawane1: @Lokesh28031674 Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se,pmathur_213
2,Ayesha Fatima RSS ke office ki chinaal https://t.co/r6h73KqlBm,pmathur_214
2,oohhh really meri kuttiyaa sali hraamzaddi randi kamini chinaal https://t.co/mBCnl3voli,pmathur_215
2,@myvotetoday Is chinaal ko italy bhejo pehle,pmathur_216
2,@CumWhore11 Apni is chinaal behan ko lund pr latka kr iski gaand chodugaa \nUchaal uchaal kr,pmathur_217
2,@raghu16508065 Randi woh nahi teri maa hai.... mast chudwaa gayi thi us raat ko mere se tab jaake tu paida huva mer\xe2\x80\xa6 https://t.co/0czWNsXoZQ,pmathur_218
0,@Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69\xe2\x80\xa6 https://t.co/T4GCcovQG1,pmathur_219
2,RT @jigneshshahjain: https://t.co/8usV9CWorY meri #Randi patni Sara ko Chinaal bana ker chod rahen ussi ke bhai dost. Imr pheche se chodra\xe2\x80\xa6,pmathur_220
2,RT @Ratansonawane1: @The_Living_Way Dekiye sant rampalji maharaj ke anmool vachan shadna chinaal par 7.40se,pmathur_221
2,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial 1300000000000 LOGO NE TERI MAA KI CHUT KA SEAL TODA THA TAB\xe2\x80\xa6 https://t.co/AfHjPfXRh0,pmathur_222
2,@MinhazMerchant @ShefVaidya Chinaal merchant apply burnol,pmathur_223
2,https://t.co/rg6zJGbOlB meri #Randi patni Sara mere office ke ek Black colleague ka lund chusne ke baad #Chinaal ki\xe2\x80\xa6 https://t.co/X1yQDdMHgJ,pmathur_224
2,@MyloMegha Fake account chinaal..,pmathur_225
2,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial AAJA RANDI K LADKE PAPA SE FADDA KAREGA BLOCK MAT KARNA TER\xe2\x80\xa6 https://t.co/5ywUG9HbIa,pmathur_226
2,Meri #Randi patni sara jesse bhi chudati hai uski essa feeling deti hai jesse ke wo uski #Rakhel ho. Apni cousin ke\xe2\x80\xa6 https://t.co/qG1di1uWmD,pmathur_227
2,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial BANDAR KA GAAND BHI TERE SE ACCHA DIKHTA HAI MADARCHOD RED\xe2\x80\xa6 https://t.co/MW9LBRa1Kp,pmathur_228
2,@priya_hhh @rheaslut @Poonamrani1234 Vo teri gaand chategi or tu raand...haan chinaal tu saali bhen ki lodi mera la\xe2\x80\xa6 https://t.co/PQCHP1xx7k,pmathur_229
2,@SuaveRishab @Saleemk88256399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba Sikh lungi chinaal maa to khud rand h,pmathur_230
0,RT @jigneshshahjain: @Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142 @NatkhatB\xe2\x80\xa6,pmathur_231
2,@priya_hhh Chadhugaa hi raand meri betichod ki aulaad saali aahhh\nMast chut h chinaal teri https://t.co/BN7MWjkM12,pmathur_232
2,@Aaksh9934 @ArshiKhan_Fans Randi.\n\n Chinaal \nIsse bhi koi gandi gaali hai iss aurat ke liye..?,pmathur_233
2,"@RoflCritic Ab teri ma Chinaal hai to usko wahich bolenge, Baap bhadwa hai to usko bhi wahich bolenge, to MM to Nup\xe2\x80\xa6 https://t.co/BQ20rHHAwd",pmathur_234
0,@Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun\xe2\x80\xa6 https://t.co/e2LWeUtKZC,pmathur_235
2,https://t.co/8usV9CWorY meri #Randi patni Sara ko #Chinaal bana ker chod rahen ussi ke bhai dost. Imr pheche se cho\xe2\x80\xa6 https://t.co/fdTDol9MZn,pmathur_236
2,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial Abey randi k pille Teri maa ki chut mein kutte Ka lawra daa\xe2\x80\xa6 https://t.co/2BoQX4Vg5w,pmathur_237
2,"@airtelindia Bhosode k airtel behnchod,4g ki offer dikhata hai!khud k gaand k 2g v nhi hai,chutiya ulimited tatti 4\xe2\x80\xa6 https://t.co/0gJeuab1CJ",pmathur_238
2,@uksri Tera maa ka bhosda naa ban jaaye dhyaan rakhiyo chinaal ke,pmathur_239
2,@RoflCritic Bohsdi ke apni chinaal ma Aur bhadwe Baap ko bhi ladwa deta beech mein... kis gutter ka critic hai tu mayeove...??,pmathur_240
2,@Agyaatwayakti @BiggBossNewz @lostboy54 @ipriyanksharmaa Teri ma chinaal..mc k bachhe\xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_241
2,"RT @Ssaniya25: PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is troubling\xe2\x80\xa6",pmathur_242
2,@shikhaask5 @Saleemk88256399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba Beej chuss chuss kar nikaal l\xe2\x80\xa6 https://t.co/cjTPKfHJmo,pmathur_243
0,Aaj mene fir jazbaat bheje..aaj tumne fir alfaz hi samjhe..Piyush Mishra toh gazab ka talent.. \nBaaki rahi baat por\xe2\x80\xa6 https://t.co/b2orCytRni,pmathur_244
2,"@Ridhijain01 PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the wor\xe2\x80\xa6 https://t.co/bfIk5g6Qkm",pmathur_245
2,RT @mdaftab75578482: Mai or Meri khubsurat Randi @Ranii_meera ek dusray ko piyaar kartay huwa..sali H chinaal Meri Lund ki shuhagan jab Tak\xe2\x80\xa6,pmathur_246
0,RT @jigneshshahjain: @shockinator2 @quiet_9090 @PawgWithaBlog @gspot1177 @swo2212 @trouble_5000 @Erotic_Pic @lyla_belle2 @worldclas_babes @\xe2\x80\xa6,pmathur_247
2,https://t.co/gRvqq597cK  #TaqiD mere dost meri #Randi patni Sara ko #Kuttiya bana ker pheche se chod raha or uski\xe2\x80\xa6 https://t.co/a9O6CtgQuX,pmathur_248
2,@MyloMegha @AkshithShetty93 @nitinsingh216 Chinaal how can khichdi be tasty without non veg?,pmathur_249
2,"PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is\xe2\x80\xa6 https://t.co/IgKVL9mUjh",pmathur_250
2,@priya_hhh Saali lund khao chinaal...hehe,pmathur_251
2,@Randisuman dekh meri raaand kese kake lund pr uchal rhi h tu bhen ki lodi ghasti chinaal https://t.co/u2jiEjB65k,pmathur_252
2,"RT @jigneshshahjain: https://t.co/uuDsFfk1jo taqid meri #Randiwife Sara ko chod raha tha tabhi uski chinaal patni hamna aagai, lekin wo phi\xe2\x80\xa6",pmathur_253
2,@Snehaarora_90 Chinaal tu raandi hai... mein tujhe ruka sakta hu... par tu mujhe nhi..,pmathur_254
2,@Dayweekaa @narendramodi Chinaal.... Where were you when.. 150 senior citizens were killed due to demonetisation?,pmathur_255
0,RT @mdaftab75578482: @Rekha_hindu @Jay20779165 @sexyboy3647 @subashk62225490 @barathithasan11 @singh45115784 @cuckoldsp33 @zeba_bhabhi @Nav\xe2\x80\xa6,pmathur_256
2,"@SirJadeja @OfficeOfRG PM @narendramodi follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua mar\xe2\x80\xa6 https://t.co/PO5B8G5PKL",pmathur_257
0,@dirtyanna09 @desi_chicks @DDevilav08 @DesiNudexxx @realdesigirls @bj_fantasies @PriyankaSexy27 @cpdhandle\xe2\x80\xa6 https://t.co/lhBqeZN4hv,pmathur_258
0,@Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142\xe2\x80\xa6 https://t.co/30cLaMZdl2,pmathur_259
2,https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bh\xe2\x80\xa6 https://t.co/1gcSIrVPfC,pmathur_260
2,@uksri CHINAAL KE RUK TO JAA.....CHOOT MARANI KE ......RAAND KE,pmathur_261
2,@Lokesh28031674 Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se,pmathur_262
2,RT @Ratansonawane1: @SachinTendulkrG Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se,pmathur_263
2,@chori_katil Raaand saali\nChinaal hi h tu bhi,pmathur_264
2,RT @jigneshshahjain: https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bheja\xe2\x80\xa6,pmathur_265
2,@IndiaToday @News18India aapne to Chinaal ko bhi peeche chorh diya.@AMISHDEVGAN @anjanaomkashyap,pmathur_266
2,"Salgay Fans Calling Her Randi Chinaal On Her Wedding Day, Dhobi Fans Trolling Yuvi On His Birthday \xf0\x9f\x98\x80\xf0\x9f\x98\x81\xf0\x9f\x98\x82 What Type Of Madarchod's?",pmathur_267
2,RT @markparker111: @sexybabyriya teri maa saali chinaal hain! Lund ko aise chodti hain ke pyaar ho jaata hain https://t.co/rxNC7tr4pC,pmathur_268
0,RT @jigneshshahjain: @Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69 @thecrzindian @\xe2\x80\xa6,pmathur_269
0,@Sunitasexy69 @Poonamrani1234 @BensonLuck @sanu1975 @PandyRajni @priya_hhh @Taniya_jisel @neha272727 @SingamParam05\xe2\x80\xa6 https://t.co/zlgDPcK0Rl,pmathur_270
0,@luvrainboww @madhurima011 @naughtyishika22 @golumolu36 @Pooja_69 @EroticRuchika @EroticSapna @NazzSaba\xe2\x80\xa6 https://t.co/LR5A9n1sVT,pmathur_271
2,@Imtiyaj69192230 Tere lund K bhuki hai saali chinaal Kuttiya. Peshaab pine ko tayaar Tera,pmathur_272
2,"@ashokepandit PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the wo\xe2\x80\xa6 https://t.co/cNFISUUHPN",pmathur_273
2,@priya_hhh @ssgg4567 @khatundevi @madhurima011 @NazzSaba To khaaja bhenchod saali chinaal\nAahhhh chussti mast h tuu,pmathur_274
2,@jaanlevadarinda @AliShahbaz1234 @SushmaSwaraj abey lund ke tope chinaal ki aulad teri behn ki chut mai hathi ka lu\xe2\x80\xa6 https://t.co/8DAXlu4ck7,pmathur_275
2,"@RailMinIndia if you were incapable to maintain the time,you change the train timing.but you chutiyas are making us chutia",pmathur_276
2,RT @Parulchikaragm1: @nanditathhakur Bc.... Itna drama public ko chutia banane ke liye hai,pmathur_277
2,@HardikPatel_ Isse air ek baat sabit hota hai ki tumlog pakistan ke saath ho...public ko chutia banana band kar haramkhor,pmathur_278
0,@guptatripti37 @MohdSha88 @suyyashrai @lostboy54 @scorp_sid @LovelyCamell @iamkamyapunjabi @RealVinduSingh\xe2\x80\xa6 https://t.co/1dON12WHHX,pmathur_279
2,Once a chutes always be chutia.. \xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87 https://t.co/vfvTa2wwSc,pmathur_280
2,@kumarrajnishdp @DoctorrSays Chutia... \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81,pmathur_281
2,@KhabriBiggstFan @BiggBossNewz @TheRealityShows @JJROCKXX Yeh chutia tha .hai aur rehega,pmathur_282
2,@imran313ashraf @ImranIsmailPTI teri behan di siri angraizon kai kuttai tu terai aaqa aor unki gandi aolad jo saara\xe2\x80\xa6 https://t.co/YF8b9YAxPS,pmathur_283
2,@SshivaniDurga abey chutia auraat mana paisa boht maine rkhta h. Kam se kam spirituality ka dhong kar rhi h toh bha\xe2\x80\xa6 https://t.co/1ecrjPDVej,pmathur_284
2,@sambitswaraj Sambit patra kya aap gobar khake aedhe kya jo aap bata rah hai modi desh k bab hai \nChutia sambit pat\xe2\x80\xa6 https://t.co/B62yVMdnfZ,pmathur_285
0,@AamirKhan_2 Nice,pmathur_286
0,#CongressPresidentRahulGandhi\nHahahah...\nY toh wahi hogya jaise hafeez syeed k beta atankwadi hi banega...\nWaise ga\xe2\x80\xa6 https://t.co/P4PRAAsNsm,pmathur_287
2,"@tellychakkar @ColorsTV @BiggBoss Madharchod chutiya, issh #tellychakkar ko unfollow kro yar.... Faltu news post krta hai ye chutia",pmathur_288
2,@ZeeNewsHindi Wait for Dec 18th... Pappu tu hi flop Ho jayega chutia Rahul Gandhi ha ha ha,pmathur_289
2,"No matter how good the newpaper talking, you will still find a Chutia Mantri doing Chutiyapa https://t.co/kaPe8ek8CG",pmathur_290
2,@meamabhishek Ye Dangu chahta bhi yahi Hai...ki log isko reply Kare.. is sale ko sab unfollow Kar do..chutia banda,pmathur_291
2,"RT @boyfriendSobti: @starktargeryan @sayalotusnile @TheKaranPatel Hina k expressions aise h ""chutia chup Teri aukaat pata h"" \n2 minutes ka\xe2\x80\xa6",pmathur_292
2,@waqas__tweets Google krka books dhoondho? Chutia tu nai hogia? \xf0\x9f\x98\x82,pmathur_293
2,Tharki budda. @DrDanish5 tum bhi IK wali rawish py chal rahay ho. Mai samjha k tum shyd sirf ZUBAN k he chutia ho l\xe2\x80\xa6 https://t.co/6xoOEQCSSl,pmathur_294
2,RT @ArvindK53566798: @RubikaLiyaquat @wani_darshan Congrss chutia ke pass iska koi jabab nahi hai inlogo chutiyagiri ke siba aur kuch nahi\xe2\x80\xa6,pmathur_295
2,Chutia (colloquially quoting Manish Tewari and Diggy Raja) is the only word suitable for this guy. Wonder where Pap\xe2\x80\xa6 https://t.co/nswYYIG0lS,pmathur_296
2,Awaam to chutia hi ho gae hai unki shadi ko ly kr,pmathur_297
2,@SourabhBhatt15 @ArvindKejriwal Aur agr chutia ho to modi jaisa..,pmathur_298
2,RT @kbreatlee: @iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_299
2,@Maninder2331 @subhraguha1 @WithPGV @ArvindKejriwal Chutia log hahahahahaaha,pmathur_300
2,3 Chutia Stooges!!!!!!!!!! https://t.co/ccAehhj4I1,pmathur_301
2,"@BiggBossNewz Chutia log pehle sikh le ja k Marathi , shilpa k piche pad jaate , ab maa ko bhi ni chhoda",pmathur_302
2,@dhruv_rathee @Being_Humor Chutia,pmathur_303
2,@sirhardik7773 @TheSardanaRohit @ArvindKejriwal @KapilMishraAAP Chutia ias tha wo,pmathur_304
2,"@thetanmay @narendramodi Reech nahi, Neech hai vo.\nDesh ha chutia kaat raah hai jo.",pmathur_305
2,@KnhaiyaKumarJNU @IndiaGiri_ chutia frog theek rehega,pmathur_306
0,@guptatripti37 @MohdSha88 @suyyashrai @lostboy54 @scorp_sid @LovelyCamell @iamkamyapunjabi @RealVinduSingh\xe2\x80\xa6 https://t.co/DBdepP7p1w,pmathur_307
2,@indian_vaibhav @DrogaHappu @Umar96Akmal @imVkohli @AnushkaSharma india deta h leni to usy Atii hi nahi \nchutia,pmathur_308
2,@king_ranjhna @ArvindKejriwal Chutia.. khud school gya nhi aur baccho ko pda rha hai.. murkh hai ..,pmathur_309
2,@Your_Daddy123 @Mes_tizo @Prncess_Shiza @lemeZain @ahsan_anwerr Aby ye kon hy chutia,pmathur_310
2,@BJP4India @narendramodi @arunjaitley Sambit patra kya aap gobar khake aedhe kya jo aap bata rah hai modi desh k ba\xe2\x80\xa6 https://t.co/Z6i7VhMQf2,pmathur_311
2,@iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_312
2,@Minnie_S @OfficialMeher Chutia he kya ye \xf0\x9f\x98\x82 Ldki kch b bol do bs,pmathur_313
2,@CNNnews18 Who is this chutia??,pmathur_314
2,Chutia @incindia spokies pimps worst than  pig soch debating on   #Media_Dera secret meating  by Gaddar PeeM&amp,pmathur_315
2,"@theskindoctor13 @rahulkanwal @HardikPatel_ is chutia ko kisne banaya hai leader and anchor , desh ko lootne wale k\xe2\x80\xa6 https://t.co/biFxnaCnfx",pmathur_316
2,@shammybaweja Ache Din chutia sardar found his tounge... Traitors should be shot dead,pmathur_317
2,@Mukul_INC @Shehzad_Ind Chutia of d year award goes to mukul singh,pmathur_318
2,"@laluprasadrjd Modi ka dusman Pakistan kewal election ke liye Hai. Public ko chutia banana Hai. Badd me dost ,dono\xe2\x80\xa6 https://t.co/4D7Z94Zx2t",pmathur_319
2,@MuralikrishnaE1 @jspandey_ @Nidhi @sagarikaghose @RanaAyyub Chutia comunist aur srcular logo abhi bhi samajh me nahi ayega,pmathur_320
0,@guptatripti37 @MohdSha88 @suyyashrai @lostboy54 @scorp_sid @LovelyCamell @iamkamyapunjabi @RealVinduSingh\xe2\x80\xa6 https://t.co/yUVLjVIT3f,pmathur_321
2,@e_salam @lucifer_damned Chutia public to be blamed,pmathur_322
2,@Pandey76Suresh @laluprasadrjd Nawaj sarif kay tumahare or modi ke giga lagate hai sadi me chale gaye...chutia .....,pmathur_323
2,@SirRavishKumar Chutia,pmathur_324
2,@TimesNow Member of chutia brigade forgot sikh massacre of 1984,pmathur_325
2,@Achibaathaii @lemezohaib Haan sarim chutia ko barbaad kar bas \xf0\x9f\x98\x82,pmathur_326
2,@annoyyyinglady \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 chutia spotted ....,pmathur_327
2,RT @amitsurg: Chutia (colloquially quoting Manish Tewari and Diggy Raja) is the only word suitable for this guy. Wonder where Pappu finds s\xe2\x80\xa6,pmathur_328
0,@PChidambaram_IN First congress told no such meeting with pak and China authority but came and later we had a meeti\xe2\x80\xa6 https://t.co/4hJDkeFvkd,pmathur_329
2,@Your_Daddy123 @Mes_tizo @sundas_pasha @Prncess_Shiza @lemeZain @ahsan_anwerr Tu to hy e chutia,pmathur_330
2,@RubikaLiyaquat @wani_darshan Congrss chutia ke pass iska koi jabab nahi hai inlogo chutiyagiri ke siba aur kuch nahi aata hai,pmathur_331
2,"How long #ModiSarkar bear chutia BJP YashwantSinha  Defends Mani Shankar Aiyar, Calls Pakistan Conspiracy Allegation 'Absurd'?",pmathur_332
2,@OfficeOfRG Tax chori kar ke govt ok bahut din chutia banaya. Ab raste me aa gaye sab chor log. Papu brigade bana r\xe2\x80\xa6 https://t.co/c0ZA5PJoTy,pmathur_333
2,@KapilSibal Chutia had not seen empty vote in Delhi.have not feel ashamed f,pmathur_334
2,@sambitswaraj apki debates dekhi...apse bada chutia nahi dekha ajtak,pmathur_335
2,@ArlengHanse @CNNnews18 Oho chutia,pmathur_336
2,@aayushi9996 He is both Chutia &amp,pmathur_337
2,@mevani_jignesh chutia,pmathur_338
2,@dhruv_rathee Kt gya chutia,pmathur_339
2,Chutia bna gya is qaum ko wo bhi jo is IQ k sath https://t.co/Z2aFAuEuGo,pmathur_340
2,@KamalRKaan Sirji...Bahut bahut bahut badi chutia picture banai.....Kaun tha banaane wala bada waisey,pmathur_341
2,@sanjeevbhobia @kmayank151 @Ridhijain01 @OfficeOfRG Or sun itna chutia chutia chilla rahe ho sari duniya chut se ni\xe2\x80\xa6 https://t.co/dkpFaynEFJ,pmathur_342
2,@Shehzad_Ind Chutia,pmathur_343
2,@moronhumor Chutia raghu,pmathur_344
2,@ExMCX Chatur means clever that I am but chutia means stupid that what you all are,pmathur_345
2,RT @iharisjaved: Awaam to chutia hi ho gae hai unki shadi ko ly kr,pmathur_346
2,@sardesairajdeep @PMOIndia Chup kar chutia,pmathur_347
2,@OfficeOfRG Chutia I asked one question what your mother and Shindi was doing in front of IIT. Is protection used,pmathur_348
2,#Kanhaiyakumar agar tu yeh padh raha hai toh sun be chutia tu jaha bol im ready to debate wid u and terese bhi jyaa\xe2\x80\xa6 https://t.co/TcWPlHrLZP,pmathur_349
2,@AkshayChakkaa @TunishYadav @Rajvikrm098765 @akshaykumar Are Gb Road Mai Pada huye randi ke beto \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nGhasti ke londo,pmathur_350
2,@chutiyaland @RajKPatel6 @ModiLeDubega Hahahahah TERE GAY TATTE DI MA NU SPIDER MAN BANKE BUILDING TO LATKA LE LUN\xe2\x80\xa6 https://t.co/SXJmNOvuFJ,pmathur_351
0,OMG! You have to see this. #BIGOLIVE &gt,pmathur_352
0,OMG! You have to see this. #BIGOLIVE &gt,pmathur_353
2,@HumApkaSubKuch tu kia ghasti aurto ki trhn dosrou k tweets py mazy lay RHA h lun k sir,pmathur_354
2,@ShkhRasheed Taryi ghasti behen ko chodon sarya padal haj tum ny he kiya houya hyan tarya barya mea log batatya hya\xe2\x80\xa6 https://t.co/SfA0arYGjX,pmathur_355
2,@suhanitrivedi01 aajaa bhen ki lodi ghasti raand..teraa muhh chodne me mazza aayga https://t.co/ke0EUFb6F8,pmathur_356
2,"RT @missSanskari: Car me masti, ban k ghasti. https://t.co/sIAKrIIgxv",pmathur_357
2,Is behan ki Lodi ghasti Ko kal 200rs me Iske ghar me choda hai sali Ko gaand marane ka bahut sauk hai https://t.co/5apt9LYs4O,pmathur_358
2,@mubasherlucman Ishatehari now becoming GHASTI but not allowed to travel t Pakistan,pmathur_359
2,@WaleedZarak @WajSKhan Ghasti ko sikha deti,pmathur_360
